Fips,Name,Temp,Rank,Past Mean,,,,,,
42017,McKean County,66.3,123,62.5,,,,,,
42019,Mercer County,68.9,122,65.3,,,,,,
42021,Mifflin County,69.8,108,67.8,,,,,,
42023,Monroe County,66,108,63.8,,,,,,
42025,Montgomery County,72.2,114,69.4,,,,,,
42027,Montour County,69.9,112,67.1,,,,,,
42029,Northampton County,69,109,66.8,,,,,,
42031,Northumberland County,70.1,115,67.2,,,,,,
42033,Perry County,71,113,68.5,,,,,,
42035,Philadelphia County,73.8,119,70.6,,,,,,
42037,Pike County,65.8,107,63.7,,,,,,
42039,Potter County,65.3,107,63.2,,,,,,
42041,Schuylkill County,68.4,106,66.1,,,,,,
42043,Snyder County,70.3,112,67.7,,,,,,
42045,Somerset County,66.1,99,64.3,,,,,,
42047,Sullivan County,65,109,62.5,,,,,,
42049,Susquehanna County,67.1,118,63.7,,,,,,
42051,Tioga County,65.6,108,63.4,,,,,,
42053,Union County,69.6,114,67,,,,,,
42055,Venango County,68.5,120,64.8,,,,,,
42057,Warren County,67.1,122,63.6,,,,,,
42059,Washington County,69.8,97,68,,,,,,
42061,Wayne County,66.2,114,63.3,,,,,,
42063,Westmoreland County,69.1,97,67.5,,,,,,
42065,Wyoming County,67.6,118,64.3,,,,,,
42067,York County,72.3,121,68.8,,,,,,
42069,Bristol County,70.9,127,65.5,,,,,,
42071,Kent County,69.9,127,64.6,,,,,,
42073,Newport County,70,127,64.7,,,,,,
42075,Providence County,69.9,127,65,,,,,,
42077,Washington County,69.6,127,64.3,,,,,,
42079,Abbeville County,77.2,64,76.9,,,,,,
42081,Aiken County,77.8,61,77.6,,,,,,
42083,Allendale County,77.6,48,77.8,,,,,,
42085,Anderson County,76.4,75,75.8,,,,,,
42087,Bamberg County,76.9,34,77.7,,,,,,
42089,Barnwell County,77.4,46,77.8,,,,,,
42091,Beaufort County,80.2,95,78.7,,,,,,
42093,Berkeley County,78.4,75,77.8,,,,,,
42095,Calhoun County,77.2,36,77.9,,,,,,
42097,Charleston County,79.1,86,78,,,,,,
42099,Cherokee County,74.9,52,75,,,,,,
42101,Chester County,75.6,44,76.2,,,,,,
42103,Chesterfield County,76.9,68,76.3,,,,,,
42105,Clarendon County,77.4,46,77.7,,,,,,
42107,Colleton County,78.6,77,77.7,,,,,,
42109,Darlington County,77.6,64,77.2,,,,,,
42111,Dillon County,78,79,77,,,,,,
42113,Dorchester County,78.7,81,77.8,,,,,,
42115,Edgefield County,77.3,51,77.6,,,,,,
42117,Fairfield County,75.8,31,77,,,,,,
42119,Florence County,77.9,68,77.6,,,,,,
42121,Georgetown County,76.9,42,77.4,,,,,,
42123,Greenville County,74.7,64,74.4,,,,,,
42125,Greenwood County,76.5,36,77.3,,,,,,
42127,Hampton County,78.2,66,77.9,,,,,,
42129,Horry County,77,54,76.9,,,,,,
42131,Jasper County,79.1,79,78.3,,,,,,
42133,Kershaw County,76.1,40,76.7,,,,,,
44001,Lancaster County,75.6,53,75.6,,,,,,
44003,Laurens County,76.2,46,76.6,,,,,,
44005,Lee County,77,54,77.1,,,,,,
44007,Lexington County,76.9,40,77.4,,,,,,
44009,McCormick County,77,46,77.5,,,,,,
45001,Marion County,77.8,64,77.4,,,,,,
45003,Marlboro County,78.3,91,77,,,,,,
45005,Newberry County,76.4,37,77.2,,,,,,
45007,Oconee County,73.6,39,74.4,,,,,,
45009,Orangeburg County,77.3,42,77.8,,,,,,
45011,Pickens County,74.1,54,74.1,,,,,,
45013,Richland County,77.1,39,77.7,,,,,,
45015,Saluda County,76.6,42,77.3,,,,,,
45017,Spartanburg County,75.3,60,75.2,,,,,,
45019,Sumter County,77.1,47,77.5,,,,,,
45021,Union County,75.8,49,76.2,,,,,,
45023,Williamsburg County,77.3,45,77.7,,,,,,
45025,York County,75.4,54,75.4,,,,,,
45027,Aurora County,74.7,124,67.7,,,,,,
45029,Beadle County,73.5,123,67.2,,,,,,
45031,Bennett County,72.6,124,65.3,,,,,,
45033,Bon Homme County,74.4,121,69.1,,,,,,
45035,Brookings County,72.5,124,65.6,,,,,,
45037,Brown County,71.7,123,65.4,,,,,,
45039,Brule County,75,124,67.7,,,,,,
45041,Buffalo County,74.2,124,67.1,,,,,,
45043,Butte County,71.4,126,63.9,,,,,,
45045,Campbell County,71.5,124,65.1,,,,,,
45047,Charles Mix County,74.6,122,69,,,,,,
45049,Clark County,71.9,124,65.3,,,,,,
45051,Clay County,74.3,119,69.1,,,,,,
45053,Codington County,71.2,125,64.2,,,,,,
45055,Corson County,71.3,121,65,,,,,,
45057,Custer County,69,123,62.5,,,,,,
45059,Davison County,75.1,123,68.4,,,,,,
45061,Day County,70.9,125,64.3,,,,,,
45063,Deuel County,71.6,124,64.8,,,,,,
45065,Dewey County,72.4,120,66,,,,,,
45067,Douglas County,74.5,123,68.5,,,,,,
45069,Edmunds County,72.2,125,65.2,,,,,,
45071,Fall River County,71.6,121,65.2,,,,,,
45073,Faulk County,72.7,124,65.7,,,,,,
45075,Grant County,72.3,125,65.2,,,,,,
45077,Gregory County,73.8,123,67.9,,,,,,
45079,Haakon County,72.7,120,66.6,,,,,,
45081,Hamlin County,71.8,124,64.8,,,,,,
45083,Hand County,72.9,122,66.4,,,,,,
45085,Hanson County,75.4,123,68.3,,,,,,
45087,Harding County,70.2,126,62.6,,,,,,
45089,Hughes County,74,122,67.1,,,,,,
45091,Hutchinson County,75,123,68.5,,,,,,
46003,Hyde County,72.6,123,65.7,,,,,,
46005,Jackson County,73.5,121,66.9,,,,,,
46007,Jerauld County,73.8,123,67,,,,,,
46009,Jones County,74.1,122,67.4,,,,,,
46011,Kingsbury County,72.8,124,66,,,,,,
46013,Lake County,73.4,124,66.5,,,,,,
46015,Lawrence County,66,123,59.1,,,,,,
46017,Lincoln County,73.6,121,68,,,,,,
46019,Lyman County,74.6,123,67.7,,,,,,
46021,McCook County,74.8,124,67.6,,,,,,
46023,McPherson County,71.1,125,64.2,,,,,,
46025,Marshall County,70.4,125,64.4,,,,,,
46027,Meade County,72,124,64.7,,,,,,
46029,Mellette County,73.9,122,67.4,,,,,,
46031,Miner County,74.2,124,67.3,,,,,,
46033,Minnehaha County,73.8,122,67.1,,,,,,
46035,Moody County,73.3,124,66.4,,,,,,
46037,Oglala Lakota County,72.8,124,65.6,,,,,,
46039,Pennington County,70.1,121,63.6,,,,,,
46041,Perkins County,70.4,121,63.6,,,,,,
46043,Potter County,71.9,122,65.2,,,,,,
46045,Roberts County,71.7,125,65.2,,,,,,
46047,Sanborn County,74.6,123,68,,,,,,
46049,Spink County,73,123,66.5,,,,,,
46051,Stanley County,74,120,67.2,,,,,,
46053,Sully County,73.1,122,66.3,,,,,,
46055,Todd County,72.6,122,66.4,,,,,,
46057,Tripp County,73.9,123,67.6,,,,,,
46059,Turner County,74.4,123,68.2,,,,,,
46061,Union County,74,119,69.1,,,,,,
46063,Walworth County,71.7,123,65.1,,,,,,
46065,Yankton County,74.5,123,68.7,,,,,,
46067,Ziebach County,72.2,120,65.5,,,,,,
46069,Anderson County,72.9,70,72.6,,,,,,
46071,Bedford County,74.2,56,74.3,,,,,,
46073,Benton County,75.6,76,75,,,,,,
46075,Bledsoe County,72.4,79,71.7,,,,,,
46077,Blount County,72.8,57,73,,,,,,
46079,Bradley County,74.6,54,74.8,,,,,,
46081,Campbell County,70.7,61,70.8,,,,,,
46083,Cannon County,73.3,56,73.4,,,,,,
46085,Carroll County,75.4,67,75.2,,,,,,
46087,Carter County,68.5,76,67.8,,,,,,
46089,Cheatham County,75,71,74.5,,,,,,
46091,Chester County,75.6,63,75.5,,,,,,
46093,Claiborne County,70.7,51,71.3,,,,,,
46095,Clay County,74.3,82,73.5,,,,,,
46097,Cocke County,72.7,73,72.3,,,,,,
46099,Coffee County,72.8,55,73.1,,,,,,
46101,Crockett County,76,56,76.1,,,,,,
46102,Cumberland County,71,79,70.1,,,,,,
46103,Davidson County,75.6,79,74.9,,,,,,
46105,Decatur County,76,75,75.3,,,,,,
46107,DeKalb County,73.8,67,73.7,,,,,,
46109,Dickson County,74.3,72,73.8,,,,,,
46111,Dyer County,76.4,56,76.5,,,,,,
46115,Fayette County,76.4,53,76.7,,,,,,
46117,Fentress County,72.4,106,70.3,,,,,,
46119,Franklin County,73.2,52,73.5,,,,,,
46121,Gibson County,75.7,56,75.8,,,,,,
46123,Giles County,73.6,43,74.3,,,,,,
46125,Grainger County,72.8,66,72.6,,,,,,
46127,Greene County,72.8,70,72.4,,,,,,
46129,Grundy County,70.8,56,71,,,,,,
46135,Hamblen County,73.5,71,73.2,,,,,,
46137,Hamilton County,74.6,59,74.4,,,,,,
47001,Hancock County,71.4,62,71.6,,,,,,
47003,Hardeman County,75.8,55,76,,,,,,
47005,Hardin County,76.3,77,75.6,,,,,,
47007,Hawkins County,72.6,69,72.4,,,,,,
47009,Haywood County,76.4,60,76.4,,,,,,
47011,Henderson County,75.5,68,75.2,,,,,,
47013,Henry County,75.7,76,75.1,,,,,,
47015,Hickman County,74.6,73,74,,,,,,
47017,Houston County,74.9,74,74.3,,,,,,
47019,Humphreys County,75,73,74.4,,,,,,
47021,Jackson County,74.2,72,73.9,,,,,,
47023,Jefferson County,74.3,78,73.6,,,,,,
47025,Johnson County,67.1,77,66.3,,,,,,
47027,Knox County,74.2,73,73.9,,,,,,
47029,Lake County,76.9,70,76.7,,,,,,
47031,Lauderdale County,77,57,77.1,,,,,,
47033,Lawrence County,74.1,69,73.8,,,,,,
47035,Lewis County,74.6,82,73.6,,,,,,
47037,Lincoln County,74.2,46,74.7,,,,,,
47039,Loudon County,74.8,75,74.2,,,,,,
47041,McMinn County,74.5,68,74.3,,,,,,
47043,McNairy County,75.9,67,75.7,,,,,,
47045,Macon County,74.3,75,73.6,,,,,,
47047,Madison County,75.7,57,75.7,,,,,,
47049,Marion County,73,55,73.1,,,,,,
47051,Marshall County,74.3,58,74.3,,,,,,
47053,Maury County,74.5,68,74.1,,,,,,
47055,Meigs County,74.5,67,74.2,,,,,,
47057,Monroe County,72.9,59,72.8,,,,,,
47059,Montgomery County,75,74,74.4,,,,,,
47061,Moore County,73.9,56,74,,,,,,
47063,Morgan County,72.3,90,71,,,,,,
47065,Obion County,75.9,64,76,,,,,,
47067,Overton County,73.2,88,72.1,,,,,,
47069,Perry County,75.5,78,74.7,,,,,,
47071,Pickett County,73.7,103,72,,,,,,
47073,Polk County,72.9,42,73.5,,,,,,
47075,Putnam County,72.9,75,72.5,,,,,,
47077,Rhea County,73.4,73,72.9,,,,,,
47079,Roane County,74.5,77,73.7,,,,,,
47081,Robertson County,74.7,71,74.3,,,,,,
47083,Rutherford County,74.7,60,74.6,,,,,,
47085,Scott County,71,77,70.3,,,,,,
47087,Sequatchie County,72.1,67,71.8,,,,,,
47089,Sevier County,70.8,53,71.2,,,,,,
47091,Shelby County,77.6,51,78,,,,,,
47093,Smith County,74.5,61,74.5,,,,,,
47095,Stewart County,75.2,71,74.6,,,,,,
47097,Sullivan County,72,83,71,,,,,,
47099,Sumner County,75,77,74.2,,,,,,
47101,Tipton County,77.3,58,77.5,,,,,,
47103,Trousdale County,75.1,73,74.5,,,,,,
47105,Unicoi County,68.2,68,67.8,,,,,,
47107,Union County,72.4,62,72.4,,,,,,
47109,Van Buren County,72,77,71.5,,,,,,
47111,Warren County,73,62,72.9,,,,,,
47113,Washington County,72.3,75,71.6,,,,,,
47115,Wayne County,75.3,83,74.4,,,,,,
47117,Weakley County,75.6,66,75.6,,,,,,
47119,White County,72.9,75,72.5,,,,,,
47121,Williamson County,74.5,68,74.2,,,,,,
47123,Wilson County,74.9,68,74.6,,,,,,
47125,Anderson County,79.5,56,79.8,,,,,,
47127,Andrews County,80.3,95,78.5,,,,,,
47129,Angelina County,80.6,90,79.7,,,,,,
47131,Aransas County,82.6,84,81.7,,,,,,
47133,Archer County,79.3,45,80.3,,,,,,
47135,Armstrong County,77.3,95,75.4,,,,,,
47137,Atascosa County,82.3,48,82.6,,,,,,
47139,Austin County,82.1,98,80.9,,,,,,
47141,Bailey County,76.5,99,74.4,,,,,,
47143,Bandera County,79.7,72,79.3,,,,,,
47145,Bastrop County,81.2,68,80.8,,,,,,
47147,Baylor County,79,34,80.5,,,,,,
47149,Bee County,82.1,58,82.1,,,,,,
47151,Bell County,80.5,74,80,,,,,,
47153,Bexar County,81.3,49,81.5,,,,,,
47155,Blanco County,79.5,50,79.9,,,,,,
47157,Borden County,79.2,61,79.5,,,,,,
47159,Bosque County,79.9,51,80.4,,,,,,
47161,Bowie County,79.4,93,78.4,,,,,,
47163,Brazoria County,83.2,121,80.8,,,,,,
47165,Brazos County,81.3,78,80.8,,,,,,
47167,Brewster County,81.6,100,79.6,,,,,,
47169,Briscoe County,78.4,93,76.7,,,,,,
47171,Brooks County,83.4,60,83.1,,,,,,
47173,Brown County,78.6,39,79.6,,,,,,
47175,Burleson County,81.3,81,80.6,,,,,,
47177,Burnet County,79.7,49,80.3,,,,,,
47179,Caldwell County,81.2,56,81.2,,,,,,
47181,Calhoun County,82.6,98,81.3,,,,,,
47183,Callahan County,78,38,79.2,,,,,,
47185,Cameron County,83.4,60,83.1,,,,,,
47187,Camp County,79.4,74,79,,,,,,
47189,Carson County,76.1,92,74.4,,,,,,
48001,Cass County,79.6,83,79.1,,,,,,
48003,Castro County,75.8,95,74,,,,,,
48005,Chambers County,82.2,113,80.4,,,,,,
48007,Cherokee County,79.6,67,79.6,,,,,,
48009,Childress County,79.8,83,79.1,,,,,,
48011,Clay County,79.1,46,80.1,,,,,,
48013,Cochran County,77.2,102,75,,,,,,
48015,Coke County,79.6,57,79.8,,,,,,
48017,Coleman County,79.1,58,79.3,,,,,,
48019,Collin County,79.2,57,79.5,,,,,,
48021,Collingsworth County,78,80,77.4,,,,,,
48023,Colorado County,82.5,105,80.9,,,,,,
48025,Comal County,80.3,51,80.6,,,,,,
48027,Comanche County,78.3,36,79.5,,,,,,
48029,Concho County,79.7,68,79.3,,,,,,
48031,Cooke County,78.3,40,79.5,,,,,,
48033,Coryell County,79.9,57,80,,,,,,
48035,Cottle County,79.3,53,79.7,,,,,,
48037,Crane County,83.4,96,81.3,,,,,,
48039,Crockett County,81.8,94,80.3,,,,,,
48041,Crosby County,78,81,77.2,,,,,,
48043,Culberson County,80,103,77.5,,,,,,
48045,Dallam County,74,91,72.2,,,,,,
48047,Dallas County,80.5,54,80.8,,,,,,
48049,Dawson County,79.1,75,78.6,,,,,,
48051,Deaf Smith County,75.9,103,73.1,,,,,,
48053,Delta County,78.8,58,78.9,,,,,,
48055,Denton County,79.6,46,80.4,,,,,,
48057,DeWitt County,82.3,80,81.6,,,,,,
48059,Dickens County,78.4,57,78.8,,,,,,
48061,Dimmit County,83.9,53,83.9,,,,,,
48063,Donley County,77.4,87,76.3,,,,,,
48065,Duval County,82.7,52,82.9,,,,,,
48067,Eastland County,77.8,29,79.4,,,,,,
48069,Ector County,81.4,93,79.5,,,,,,
48071,Edwards County,81.4,108,78.9,,,,,,
48073,Ellis County,80.3,50,81,,,,,,
48075,El Paso County,82.2,110,79.3,,,,,,
48077,Erath County,78.4,38,79.5,,,,,,
48079,Falls County,80.5,70,80.2,,,,,,
48081,Fannin County,78.6,58,78.8,,,,,,
48083,Fayette County,81.9,80,80.9,,,,,,
48085,Fisher County,78.8,42,79.9,,,,,,
48087,Floyd County,76.9,82,76,,,,,,
48089,Foard County,78.8,33,80.4,,,,,,
48091,Fort Bend County,83.1,114,80.9,,,,,,
48093,Franklin County,78.8,68,78.8,,,,,,
48095,Freestone County,79.8,54,80.3,,,,,,
48097,Frio County,82.5,53,82.7,,,,,,
48099,Gaines County,79.4,102,77.5,,,,,,
48101,Galveston County,83.2,119,80.8,,,,,,
48103,Garza County,79.6,74,79.2,,,,,,
48105,Gillespie County,79,74,78.5,,,,,,
48107,Glasscock County,80.1,82,79.4,,,,,,
48109,Goliad County,82.4,74,81.8,,,,,,
48111,Gonzales County,82.1,74,81.6,,,,,,
48113,Gray County,76.1,87,74.8,,,,,,
48115,Grayson County,78.6,50,79.3,,,,,,
48117,Gregg County,79.8,70,79.9,,,,,,
48119,Grimes County,81.5,81,80.8,,,,,,
48121,Guadalupe County,81.2,50,81.5,,,,,,
48123,Hale County,77,91,75.4,,,,,,
48125,Hall County,79.5,86,78.5,,,,,,
48127,Hamilton County,79.1,49,79.6,,,,,,
48129,Hansford County,76.3,80,75,,,,,,
48131,Hardeman County,79.3,52,80,,,,,,
48133,Hardin County,80.8,97,79.7,,,,,,
48135,Harris County,82.9,114,80.9,,,,,,
48137,Harrison County,80.3,75,79.9,,,,,,
48139,Hartley County,75.4,97,73,,,,,,
48141,Haskell County,78.7,28,80.6,,,,,,
48143,Hays County,80.2,52,80.4,,,,,,
48145,Hemphill County,77.2,91,75.5,,,,,,
48147,Henderson County,79,44,79.8,,,,,,
48149,Hidalgo County,83.8,46,84.1,,,,,,
48151,Hill County,80.2,49,80.9,,,,,,
48153,Hockley County,77.8,95,75.9,,,,,,
48155,Hood County,79.6,42,80.6,,,,,,
48157,Hopkins County,78.4,49,78.8,,,,,,
48159,Houston County,80.6,77,80.2,,,,,,
48161,Howard County,79.6,60,79.8,,,,,,
48163,Hudspeth County,79.8,108,77.2,,,,,,
48165,Hunt County,78.5,48,79.1,,,,,,
48167,Hutchinson County,77.3,84,75.8,,,,,,
48169,Irion County,80.5,77,79.7,,,,,,
48171,Jack County,78.8,51,79.4,,,,,,
48173,Jackson County,82.6,103,81,,,,,,
48175,Jasper County,80.1,93,79.1,,,,,,
48177,Jeff Davis County,77.4,98,75.3,,,,,,
48179,Jefferson County,81.5,96,80.4,,,,,,
48181,Jim Hogg County,83.4,52,83.4,,,,,,
48183,Jim Wells County,82.9,58,82.7,,,,,,
48185,Johnson County,79.7,42,80.6,,,,,,
48187,Jones County,78.8,33,80.4,,,,,,
48189,Karnes County,81.9,53,82,,,,,,
48191,Kaufman County,79.5,46,80.4,,,,,,
48193,Kendall County,79.4,59,79.4,,,,,,
48195,Kenedy County,82.8,66,82.5,,,,,,
48197,Kent County,79.5,59,79.9,,,,,,
48199,Kerr County,79.1,86,78,,,,,,
48201,Kimble County,79.9,94,78.2,,,,,,
48203,King County,78.6,33,80.1,,,,,,
48205,Kinney County,84.5,96,82.6,,,,,,
48207,Kleberg County,83.3,86,82.1,,,,,,
48209,Knox County,78.6,25,80.7,,,,,,
48211,Lamar County,78.7,70,78.5,,,,,,
48213,Lamb County,76.8,96,75,,,,,,
48215,Lampasas County,79.4,48,80,,,,,,
48217,La Salle County,83.3,45,83.8,,,,,,
48219,Lavaca County,82.6,102,81,,,,,,
48221,Lee County,81.2,77,80.5,,,,,,
48223,Leon County,80,59,80.3,,,,,,
48225,Liberty County,81.8,104,80.3,,,,,,
48227,Limestone County,79.9,57,80.2,,,,,,
48229,Lipscomb County,77,93,75,,,,,,
48231,Live Oak County,82.2,48,82.6,,,,,,
48233,Llano County,80.1,48,80.5,,,,,,
48235,Loving County,83.2,102,80.5,,,,,,
48237,Lubbock County,78.3,96,76.3,,,,,,
48239,Lynn County,78.7,88,77.5,,,,,,
48241,McCulloch County,79.2,53,79.3,,,,,,
48243,McLennan County,80.4,60,80.4,,,,,,
48245,McMullen County,82.5,47,83.1,,,,,,
48247,Madison County,80.9,74,80.7,,,,,,
48249,Marion County,80,71,79.8,,,,,,
48251,Martin County,79.9,78,79.4,,,,,,
48253,Mason County,79.9,69,79.4,,,,,,
48255,Matagorda County,82.9,113,80.8,,,,,,
48257,Maverick County,85,83,84.2,,,,,,
48259,Medina County,81.5,61,81.5,,,,,,
48261,Menard County,79.2,85,78.2,,,,,,
48263,Midland County,81.1,87,79.7,,,,,,
48265,Milam County,81,83,80.1,,,,,,
48267,Mills County,78.7,45,79.5,,,,,,
48269,Mitchell County,79.6,56,80,,,,,,
48271,Montague County,78.1,39,79.4,,,,,,
48273,Montgomery County,82.1,103,80.8,,,,,,
48275,Moore County,76.4,87,74.5,,,,,,
48277,Morris County,79.7,87,78.9,,,,,,
48279,Motley County,78.8,75,78.5,,,,,,
48281,Nacogdoches County,80.3,87,79.4,,,,,,
48283,Navarro County,80.2,53,80.8,,,,,,
48285,Newton County,80.2,96,79,,,,,,
48287,Nolan County,78,51,78.7,,,,,,
48289,Nueces County,83.2,81,82.2,,,,,,
48291,Ochiltree County,76.6,85,74.9,,,,,,
48293,Oldham County,77,105,74.2,,,,,,
48295,Orange County,81.2,97,80,,,,,,
48297,Palo Pinto County,79.2,45,80.1,,,,,,
48299,Panola County,80.7,89,79.9,,,,,,
48301,Parker County,79.2,44,80.3,,,,,,
48303,Parmer County,76,102,73.5,,,,,,
48305,Pecos County,81.2,93,79.4,,,,,,
48307,Polk County,80.9,90,80,,,,,,
48309,Potter County,77,97,74.7,,,,,,
48311,Presidio County,81.3,100,78.9,,,,,,
48313,Rains County,78.2,40,79.1,,,,,,
48315,Randall County,76.4,101,73.9,,,,,,
48317,Reagan County,80.7,87,79.6,,,,,,
48319,Real County,79.9,91,78.7,,,,,,
48321,Red River County,78.8,84,78.1,,,,,,
48323,Reeves County,82.8,99,80.4,,,,,,
48325,Refugio County,82.4,78,81.7,,,,,,
48327,Roberts County,77,87,75.5,,,,,,
48329,Robertson County,80.6,69,80.3,,,,,,
48331,Rockwall County,79.4,56,79.8,,,,,,
48333,Runnels County,79.4,53,79.8,,,,,,
48335,Rusk County,79.9,73,79.7,,,,,,
48337,Sabine County,80,90,78.9,,,,,,
48339,San Augustine County,80.1,86,79.2,,,,,,
48341,San Jacinto County,81.5,94,80.5,,,,,,
48343,San Patricio County,82.6,70,82.1,,,,,,
48345,San Saba County,79.3,48,79.8,,,,,,
48347,Schleicher County,79.8,78,78.7,,,,,,
48349,Scurry County,78.9,54,79.4,,,,,,
48351,Shackelford County,78.8,34,80.2,,,,,,
48353,Shelby County,80.5,95,79.3,,,,,,
48355,Sherman County,75.5,82,74.1,,,,,,
48357,Smith County,78.7,42,79.3,,,,,,
48359,Somervell County,79.7,44,80.6,,,,,,
48361,Starr County,84.3,48,84.5,,,,,,
48363,Stephens County,78.5,33,80,,,,,,
48365,Sterling County,79.9,75,79.5,,,,,,
48367,Stonewall County,78.9,33,80.5,,,,,,
48369,Sutton County,80.9,101,78.8,,,,,,
48371,Swisher County,76.6,94,74.8,,,,,,
48373,Tarrant County,80.1,44,81.1,,,,,,
48375,Taylor County,78.3,45,79.3,,,,,,
48377,Terrell County,83.2,91,81.7,,,,,,
48379,Terry County,78.5,94,77,,,,,,
48381,Throckmorton County,78.8,35,80.3,,,,,,
48383,Titus County,79.5,88,78.7,,,,,,
48385,Tom Green County,80.3,70,80,,,,,,
48387,Travis County,80.8,55,80.9,,,,,,
48389,Trinity County,81.1,87,80.3,,,,,,
48391,Tyler County,80.2,89,79.3,,,,,,
48393,Upshur County,79.3,71,79.3,,,,,,
48395,Upton County,81.9,91,80.4,,,,,,
48397,Uvalde County,82.2,75,81.8,,,,,,
48399,Val Verde County,84.7,103,82.3,,,,,,
48401,Van Zandt County,78.3,39,79.4,,,,,,
48403,Victoria County,82.6,94,81.4,,,,,,
48405,Walker County,81.6,85,80.9,,,,,,
48407,Waller County,82.2,104,80.9,,,,,,
48409,Ward County,83.8,99,81.3,,,,,,
48411,Washington County,81.4,76,80.8,,,,,,
48413,Webb County,83.8,45,84.1,,,,,,
48415,Wharton County,82.9,112,81,,,,,,
48417,Wheeler County,76.9,84,75.9,,,,,,
48419,Wichita County,79.4,48,80.2,,,,,,
48421,Wilbarger County,79.3,44,80.3,,,,,,
48423,Willacy County,82.9,50,83,,,,,,
48425,Williamson County,80.5,61,80.3,,,,,,
48427,Wilson County,81.8,51,82,,,,,,
48429,Winkler County,82.5,102,80.1,,,,,,
48431,Wise County,79,46,80,,,,,,
48433,Wood County,78.2,43,78.9,,,,,,
48435,Yoakum County,78.2,100,75.9,,,,,,
48437,Young County,78.9,47,79.8,,,,,,
48439,Zapata County,84.7,43,84.8,,,,,,
48441,Zavala County,83.5,60,83.6,,,,,,
48443,Beaver County,71.7,127,63.7,,,,,,
48445,Box Elder County,73.6,127,63.1,,,,,,
48447,Cache County,66.6,127,57.4,,,,,,
48449,Carbon County,67.6,126,60.4,,,,,,
48451,Daggett County,63.2,127,56.5,,,,,,
48453,Davis County,72.7,127,63.6,,,,,,
48455,Duchesne County,63.7,127,56.2,,,,,,
48457,Emery County,74.6,127,67.2,,,,,,
48459,Garfield County,71.1,127,63.6,,,,,,
48461,Grand County,74.9,126,67.7,,,,,,
48463,Iron County,70.3,127,63.1,,,,,,
48465,Juab County,74.1,127,65.5,,,,,,
48467,Kane County,75,127,67.5,,,,,,
48469,Millard County,74.9,127,66.3,,,,,,
48471,Morgan County,65.8,127,57.1,,,,,,
48473,Piute County,64.7,127,57.3,,,,,,
48475,Rich County,63.1,127,54.7,,,,,,
48477,Salt Lake County,72.5,127,63.3,,,,,,
48479,San Juan County,76.2,127,69.3,,,,,,
48481,Sanpete County,66,127,58.2,,,,,,
48483,Sevier County,66.6,127,59,,,,,,
48485,Summit County,59.5,127,51.8,,,,,,
48487,Tooele County,75.5,127,66.7,,,,,,
48489,Uintah County,70.1,127,62.7,,,,,,
48491,Utah County,69.7,127,61.2,,,,,,
48493,Wasatch County,61.9,127,54.5,,,,,,
48495,Washington County,77.3,127,70.2,,,,,,
48497,Wayne County,74.5,127,67.1,,,,,,
48499,Weber County,68.9,127,60,,,,,,
48501,Addison County,67,124,62.5,,,,,,
48503,Bennington County,64.9,125,60,,,,,,
48505,Caledonia County,64.3,120,60.4,,,,,,
48507,Chittenden County,69.1,127,62.8,,,,,,
49001,Essex County,63.3,120,59.4,,,,,,
49003,Franklin County,68.6,127,62.5,,,,,,
49005,Grand Isle County,71,127,64.9,,,,,,
49007,Lamoille County,66,126,60.2,,,,,,
49009,Orange County,65.6,124,61,,,,,,
49011,Orleans County,65,123,60.2,,,,,,
49013,Rutland County,65,121,61.2,,,,,,
49015,Washington County,65.7,125,60.5,,,,,,
49017,Windham County,66.1,125,61.4,,,,,,
49019,Windsor County,65.6,124,61.2,,,,,,
49021,Accomack County,73.9,103,71.8,,,,,,
49023,Albemarle County,73.2,109,70.9,,,,,,
49025,Alleghany County,68.4,59,68.5,,,,,,
49027,Amelia County,74.1,84,72.9,,,,,,
49029,Amherst County,71.7,91,70.4,,,,,,
49031,Appomattox County,73,94,71.5,,,,,,
49033,Arlington County,74.7,118,71.8,,,,,,
49035,Augusta County,69.4,90,68,,,,,,
49037,Bath County,67.9,66,67.3,,,,,,
49039,Bedford County,72.1,77,71.3,,,,,,
49041,Bland County,66.2,55,66.2,,,,,,
49043,Botetourt County,70.4,56,70.5,,,,,,
49045,Brunswick County,74.2,77,73.4,,,,,,
49047,Buchanan County,69.3,65,69.3,,,,,,
49049,Buckingham County,73.4,93,72,,,,,,
49051,Campbell County,72.8,89,71.5,,,,,,
49053,Caroline County,74.9,111,72.4,,,,,,
49055,Carroll County,67.3,67,67,,,,,,
49057,Charles City County,75.9,97,74.5,,,,,,
50001,Charlotte County,73.5,89,72.2,,,,,,
50003,Chesterfield County,74.9,90,73.7,,,,,,
50005,Clarke County,71.3,89,69.8,,,,,,
50007,Craig County,68.3,62,68.1,,,,,,
50009,Culpeper County,73,103,71.1,,,,,,
50011,Cumberland County,73.6,82,72.6,,,,,,
50013,Dickenson County,69.3,67,69.1,,,,,,
50015,Dinwiddie County,74.8,88,73.6,,,,,,
50017,Essex County,75.2,107,73.2,,,,,,
50019,Fairfax County,74.5,119,71.5,,,,,,
50021,Fauquier County,72.5,107,70.4,,,,,,
50023,Floyd County,66.7,67,66.3,,,,,,
50025,Fluvanna County,73.6,101,72.1,,,,,,
50027,Franklin County,71.5,67,71,,,,,,
